,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_days_on_mars
1039,1065,2015-10-15,1134,54,2,-80.0,902.0,0 days 00:00:00.000000997
1040,1069,2015-10-16,1135,55,2,-81.0,901.0,0 days 00:00:00.000000998
1041,1066,2015-10-17,1136,55,2,-82.0,901.0,0 days 00:00:00.000000999
1042,1068,2015-10-18,1137,56,2,-81.0,901.0,0 days 00:00:00.000001
1043,1067,2015-10-19,1138,56,2,-82.0,901.0,0 days 00:00:00.000001001
1044,1070,2015-10-20,1139,57,2,-80.0,901.0,0 days 00:00:00.000001002
1045,1071,2015-10-21,1140,57,2,-81.0,901.0,0 days 00:00:00.000001003
1046,1072,2015-10-22,1141,57,2,-82.0,902.0,0 days 00:00:00.000001003
1047,1073,2015-10-23,1142,58,2,-82.0,902.0,0 days 00:00:00.000001004
1048,1074,2015-10-24,1143,58,2,-82.0,901.0,0 days 00:00:00.000001005
1049,1075,2015-10-25,1144,59,2,-82.0,902.0,0 days 00:00:00.000001006
1050,1076,2015-10-26,1145,59,2,-82.0,903.0,0 days 00:00:00.000001007
1051,1077,2015-10-27,1146,60,3,-82.0,902.0,0 days 00:00:00.000001008
1052,1078,2015-10-28,1147,60,3,-80.0,901.0,0 days 00:00:00.000001009
1053,1080,2015-10-29,1148,61,3,-80.0,901.0,0 days 00:00:00.000001010
1054,1079,2015-10-30,1149,61,3,-81.0,902.0,0 days 00:00:00.000001010
1055,1081,2015-10-31,1150,62,3,-82.0,902.0,0 days 00:00:00.000001011
1056,1082,2015-11-01,1151,62,3,-82.0,901.0,0 days 00:00:00.000001012
1057,1086,2015-11-02,1152,62,3,-80.0,901.0,0 days 00:00:00.000001013
1058,1083,2015-11-03,1153,63,3,-82.0,900.0,0 days 00:00:00.000001014
1059,1088,2015-11-04,1154,63,3,-84.0,900.0,0 days 00:00:00.000001015
1060,1084,2015-11-05,1155,64,3,-84.0,900.0,0 days 00:00:00.000001016
1061,1085,2015-11-06,1156,64,3,-84.0,900.0,0 days 00:00:00.000001016
1062,1087,2015-11-07,1157,65,3,-82.0,900.0,0 days 00:00:00.000001017
1063,1089,2015-11-08,1158,65,3,-82.0,898.0,0 days 00:00:00.000001018
1064,1090,2015-11-09,1159,66,3,-82.0,898.0,0 days 00:00:00.000001019
1065,1091,2015-11-10,1160,66,3,-80.0,899.0,0 days 00:00:00.000001020
1066,1092,2015-11-12,1161,66,3,-83.0,898.0,0 days 00:00:00.000001022
1067,1093,2015-11-13,1162,67,3,-84.0,897.0,0 days 00:00:00.000001022
1068,1094,2015-11-14,1163,67,3,-86.0,896.0,0 days 00:00:00.000001023
1069,1095,2015-11-15,1164,68,3,-86.0,896.0,0 days 00:00:00.000001024
1070,1096,2015-11-16,1165,68,3,-84.0,897.0,0 days 00:00:00.000001025
1071,1097,2015-11-17,1166,69,3,-84.0,895.0,0 days 00:00:00.000001026
1072,1098,2015-11-18,1167,69,3,-84.0,894.0,0 days 00:00:00.000001027
1073,1102,2015-11-19,1168,70,3,-84.0,894.0,0 days 00:00:00.000001028
1074,1100,2015-11-20,1169,70,3,-89.0,894.0,0 days 00:00:00.000001029
1075,1101,2015-11-21,1170,71,3,-85.0,893.0,0 days 00:00:00.000001029
1076,1099,2015-11-22,1171,71,3,-87.0,892.0,0 days 00:00:00.000001030
1077,1104,2015-11-23,1172,71,3,-87.0,892.0,0 days 00:00:00.000001031
1078,1103,2015-11-24,1173,72,3,-87.0,892.0,0 days 00:00:00.000001032
1079,1105,2015-11-25,1174,72,3,-85.0,891.0,0 days 00:00:00.000001033
1080,1106,2015-11-26,1175,73,3,-85.0,890.0,0 days 00:00:00.000001034
1081,1107,2015-11-27,1176,73,3,-84.0,890.0,0 days 00:00:00.000001035
1082,1108,2015-11-28,1177,74,3,-84.0,888.0,0 days 00:00:00.000001035
1083,1109,2015-11-29,1178,74,3,-86.0,888.0,0 days 00:00:00.000001036
1084,1110,2015-11-30,1179,75,3,-85.0,887.0,0 days 00:00:00.000001037
1085,1111,2015-12-01,1180,75,3,-86.0,886.0,0 days 00:00:00.000001038
1086,1112,2015-12-02,1181,75,3,-86.0,885.0,0 days 00:00:00.000001039
1087,1114,2015-12-03,1182,76,3,-85.0,884.0,0 days 00:00:00.000001040
1088,1113,2015-12-04,1183,76,3,-86.0,883.0,0 days 00:00:00.000001041
1089,1115,2015-12-05,1184,77,3,-85.0,882.0,0 days 00:00:00.000001041
1090,1116,2015-12-06,1185,77,3,-84.0,881.0,0 days 00:00:00.000001042
1091,1117,2015-12-07,1186,78,3,-86.0,881.0,0 days 00:00:00.000001043
1092,1118,2015-12-08,1187,78,3,-84.0,881.0,0 days 00:00:00.000001044
1093,1119,2015-12-09,1188,79,3,-90.0,881.0,0 days 00:00:00.000001045
1094,1120,2015-12-10,1189,79,3,-87.0,879.0,0 days 00:00:00.000001046
1095,1121,2015-12-11,1190,79,3,-87.0,877.0,0 days 00:00:00.000001047
1096,1122,2015-12-12,1191,80,3,-87.0,876.0,0 days 00:00:00.000001048
1097,1123,2015-12-13,1192,80,3,-86.0,876.0,0 days 00:00:00.000001048
1098,1124,2015-12-14,1193,81,3,-84.0,875.0,0 days 00:00:00.000001049
1099,1125,2015-12-15,1194,81,3,-84.0,873.0,0 days 00:00:00.000001050
1100,1126,2015-12-16,1195,82,3,-86.0,872.0,0 days 00:00:00.000001051
1101,1129,2015-12-17,1196,82,3,-86.0,871.0,0 days 00:00:00.000001052
1102,1127,2015-12-18,1197,83,3,-85.0,869.0,0 days 00:00:00.000001053
1103,1128,2015-12-20,1198,83,3,-86.0,868.0,0 days 00:00:00.000001054
1104,1130,2015-12-21,1199,84,3,-86.0,868.0,0 days 00:00:00.000001055
1105,1131,2015-12-22,1200,84,3,-84.0,866.0,0 days 00:00:00.000001056
1106,1132,2015-12-23,1201,84,3,-85.0,866.0,0 days 00:00:00.000001057
1107,1133,2015-12-24,1202,85,3,-85.0,864.0,0 days 00:00:00.000001058
1108,1136,2015-12-25,1203,85,3,-85.0,863.0,0 days 00:00:00.000001059
1109,1135,2015-12-26,1204,86,3,-84.0,862.0,0 days 00:00:00.000001060
1110,1134,2015-12-27,1205,86,3,-86.0,861.0,0 days 00:00:00.000001060
1111,1137,2015-12-28,1206,87,3,-85.0,859.0,0 days 00:00:00.000001061
1112,1138,2015-12-29,1207,87,3,-85.0,858.0,0 days 00:00:00.000001062
1113,1139,2015-12-30,1208,88,3,-85.0,857.0,0 days 00:00:00.000001063
1114,1141,2015-12-31,1209,88,3,-85.0,855.0,0 days 00:00:00.000001064
1115,1140,2016-01-01,1210,88,3,-85.0,854.0,0 days 00:00:00.000001065
1116,1142,2016-01-02,1211,89,3,-83.0,853.0,0 days 00:00:00.000001066
1117,1143,2016-01-03,1212,89,3,-86.0,851.0,0 days 00:00:00.000001067
1118,1145,2016-01-04,1213,90,4,-84.0,851.0,0 days 00:00:00.000001067
1119,1144,2016-01-05,1214,90,4,-85.0,849.0,0 days 00:00:00.000001068
1120,1146,2016-01-06,1215,91,4,-85.0,848.0,0 days 00:00:00.000001069
1121,1147,2016-01-07,1216,91,4,-86.0,847.0,0 days 00:00:00.000001070
1122,1148,2016-01-08,1217,92,4,-88.0,846.0,0 days 00:00:00.000001071
1123,1149,2016-01-09,1218,92,4,-86.0,845.0,0 days 00:00:00.000001072
1124,1150,2016-01-10,1219,93,4,-87.0,844.0,0 days 00:00:00.000001073
1125,1151,2016-01-11,1220,93,4,-87.0,842.0,0 days 00:00:00.000001073
1126,1152,2016-01-12,1221,93,4,-87.0,841.0,0 days 00:00:00.000001074
1127,1153,2016-01-13,1222,94,4,-87.0,840.0,0 days 00:00:00.000001075
1128,1155,2016-01-14,1223,94,4,-88.0,839.0,0 days 00:00:00.000001076
1129,1154,2016-01-15,1224,95,4,-88.0,837.0,0 days 00:00:00.000001077
1130,1156,2016-01-16,1225,95,4,-87.0,836.0,0 days 00:00:00.000001078
1131,1157,2016-01-17,1226,96,4,-87.0,835.0,0 days 00:00:00.000001079
1132,1158,2016-01-18,1227,96,4,-88.0,833.0,0 days 00:00:00.000001080
1133,1159,2016-01-19,1228,97,4,-88.0,832.0,0 days 00:00:00.000001080
1134,1160,2016-01-20,1229,97,4,-88.0,831.0,0 days 00:00:00.000001081
1135,1161,2016-01-21,1230,98,4,-88.0,830.0,0 days 00:00:00.000001082
1136,1162,2016-01-22,1231,98,4,-88.0,828.0,0 days 00:00:00.000001083
1137,1163,2016-01-23,1232,99,4,-88.0,827.0,0 days 00:00:00.000001084
1138,1164,2016-01-24,1233,99,4,-88.0,826.0,0 days 00:00:00.000001085
1139,1166,2016-01-26,1234,99,4,-88.0,824.0,0 days 00:00:00.000001086
1140,1165,2016-01-27,1235,100,4,-88.0,824.0,0 days 00:00:00.000001087
1141,1170,2016-01-28,1236,100,4,-87.0,822.0,0 days 00:00:00.000001088
1142,1169,2016-01-29,1237,101,4,-88.0,820.0,0 days 00:00:00.000001089
1143,1167,2016-01-30,1238,101,4,-87.0,819.0,0 days 00:00:00.000001090
1144,1168,2016-01-31,1239,102,4,-89.0,818.0,0 days 00:00:00.000001091
1145,1171,2016-02-01,1240,102,4,-87.0,816.0,0 days 00:00:00.000001092
1146,1172,2016-02-02,1241,103,4,-87.0,816.0,0 days 00:00:00.000001092
1147,1173,2016-02-03,1242,103,4,-87.0,815.0,0 days 00:00:00.000001093
1148,1174,2016-02-04,1243,104,4,-86.0,814.0,0 days 00:00:00.000001094
1149,1175,2016-02-05,1244,104,4,-85.0,812.0,0 days 00:00:00.000001095
1150,1176,2016-02-06,1245,105,4,-86.0,811.0,0 days 00:00:00.000001096
1151,1178,2016-02-07,1246,105,4,-85.0,810.0,0 days 00:00:00.000001097
1152,1177,2016-02-08,1247,105,4,-85.0,809.0,0 days 00:00:00.000001098
1153,1179,2016-02-09,1248,106,4,-86.0,807.0,0 days 00:00:00.000001099
1154,1180,2016-02-10,1249,106,4,-85.0,806.0,0 days 00:00:00.000001099
1155,1182,2016-02-11,1250,107,4,-85.0,804.0,0 days 00:00:00.000001100
1156,1185,2016-02-12,1251,107,4,-85.0,803.0,0 days 00:00:00.000001101
1157,1184,2016-02-13,1252,108,4,-85.0,802.0,0 days 00:00:00.000001102
1158,1181,2016-02-14,1253,108,4,-85.0,800.0,0 days 00:00:00.000001103
1159,1183,2016-02-15,1254,109,4,-84.0,799.0,0 days 00:00:00.000001104
1160,1187,2016-02-16,1255,109,4,-84.0,798.0,0 days 00:00:00.000001105
1161,1186,2016-02-17,1256,110,4,-84.0,797.0,0 days 00:00:00.000001105
1162,1188,2016-02-18,1257,110,4,-84.0,794.0,0 days 00:00:00.000001106
1163,1189,2016-02-19,1258,111,4,-83.0,794.0,0 days 00:00:00.000001107
1164,1190,2016-02-20,1259,111,4,-84.0,794.0,0 days 00:00:00.000001108
1165,1191,2016-02-21,1260,112,4,-83.0,792.0,0 days 00:00:00.000001109
1166,1192,2016-02-22,1261,112,4,-81.0,790.0,0 days 00:00:00.000001110
1167,1193,2016-02-23,1262,112,4,-81.0,790.0,0 days 00:00:00.000001111
1168,1194,2016-02-24,1263,113,4,-84.0,788.0,0 days 00:00:00.000001111
1169,1195,2016-02-25,1264,113,4,-84.0,787.0,0 days 00:00:00.000001112
1170,1197,2016-02-26,1265,114,4,-81.0,787.0,0 days 00:00:00.000001113
1171,1196,2016-02-27,1266,114,4,-82.0,787.0,0 days 00:00:00.000001114
1172,1198,2016-02-28,1267,115,4,-83.0,786.0,0 days 00:00:00.000001115
1173,1199,2016-02-29,1268,115,4,-83.0,784.0,0 days 00:00:00.000001116
1174,1201,2016-03-01,1269,116,4,-83.0,782.0,0 days 00:00:00.000001117
1175,1200,2016-03-03,1270,116,4,-82.0,782.0,0 days 00:00:00.000001118
1176,1202,2016-03-04,1271,117,4,-84.0,781.0,0 days 00:00:00.000001119
1177,1203,2016-03-05,1272,117,4,-81.0,780.0,0 days 00:00:00.000001120
1178,1204,2016-03-06,1273,118,4,-79.0,778.0,0 days 00:00:00.000001121
1179,1205,2016-03-07,1274,118,4,-82.0,777.0,0 days 00:00:00.000001122
1180,1206,2016-03-08,1275,119,4,-82.0,775.0,0 days 00:00:00.000001123
1181,1207,2016-03-09,1276,119,4,-83.0,774.0,0 days 00:00:00.000001124
1182,1208,2016-03-10,1277,120,5,-84.0,774.0,0 days 00:00:00.000001124
1183,1210,2016-03-11,1278,120,5,-83.0,773.0,0 days 00:00:00.000001125
1184,1209,2016-03-12,1279,121,5,-83.0,772.0,0 days 00:00:00.000001126
1185,1211,2016-03-13,1280,121,5,-84.0,771.0,0 days 00:00:00.000001127
1186,1212,2016-03-14,1281,122,5,-83.0,769.0,0 days 00:00:00.000001128
1187,1213,2016-03-15,1282,122,5,-81.0,768.0,0 days 00:00:00.000001129
1188,1214,2016-03-16,1283,123,5,-82.0,767.0,0 days 00:00:00.000001130
1189,1216,2016-03-17,1284,123,5,-80.0,767.0,0 days 00:00:00.000001130
1190,1217,2016-03-18,1285,123,5,-80.0,766.0,0 days 00:00:00.000001131
1191,1215,2016-03-19,1286,124,5,-80.0,765.0,0 days 00:00:00.000001132
1192,1218,2016-03-20,1287,124,5,-80.0,764.0,0 days 00:00:00.000001133
1193,1219,2016-03-21,1288,125,5,-80.0,763.0,0 days 00:00:00.000001134
1194,1220,2016-03-24,1291,126,5,-80.0,760.0,0 days 00:00:00.000001137
1195,1222,2016-03-25,1292,127,5,-81.0,760.0,0 days 00:00:00.000001137
1196,1221,2016-03-26,1293,127,5,-81.0,758.0,0 days 00:00:00.000001138
1197,1223,2016-03-27,1294,128,5,-79.0,758.0,0 days 00:00:00.000001139
1198,1224,2016-03-28,1295,128,5,-79.0,757.0,0 days 00:00:00.000001140
1199,1226,2016-03-29,1296,129,5,-79.0,756.0,0 days 00:00:00.000001141
1200,1225,2016-03-30,1297,129,5,-80.0,755.0,0 days 00:00:00.000001142
1201,1229,2016-03-31,1298,130,5,-79.0,755.0,0 days 00:00:00.000001143
1202,1228,2016-04-01,1299,130,5,-80.0,753.0,0 days 00:00:00.000001143
1203,1227,2016-04-02,1300,131,5,-79.0,752.0,0 days 00:00:00.000001144
1204,1230,2016-04-03,1301,131,5,-78.0,752.0,0 days 00:00:00.000001145
1205,1231,2016-04-04,1302,132,5,-80.0,751.0,0 days 00:00:00.000001146
1206,1232,2016-04-05,1303,132,5,-78.0,751.0,0 days 00:00:00.000001147
1207,1233,2016-04-06,1304,133,5,-80.0,750.0,0 days 00:00:00.000001148
1208,1235,2016-04-07,1305,133,5,-80.0,749.0,0 days 00:00:00.000001149
1209,1234,2016-04-08,1306,134,5,-79.0,748.0,0 days 00:00:00.000001149
1210,1236,2016-04-10,1307,134,5,-80.0,748.0,0 days 00:00:00.000001151
1211,1237,2016-04-11,1308,135,5,-81.0,748.0,0 days 00:00:00.000001152
1212,1238,2016-04-12,1309,135,5,-81.0,747.0,0 days 00:00:00.000001153
1213,1239,2016-04-13,1310,136,5,-76.0,745.0,0 days 00:00:00.000001154
1214,1240,2016-04-14,1311,136,5,-78.0,745.0,0 days 00:00:00.000001155
1215,1243,2016-04-15,1312,137,5,-77.0,745.0,0 days 00:00:00.000001156
1216,1241,2016-04-16,1313,137,5,-77.0,745.0,0 days 00:00:00.000001156
1217,1242,2016-04-17,1314,138,5,-78.0,744.0,0 days 00:00:00.000001157
1218,1244,2016-04-18,1315,138,5,-77.0,744.0,0 days 00:00:00.000001158
1219,1245,2016-04-19,1316,139,5,-80.0,744.0,0 days 00:00:00.000001159
1220,1246,2016-04-20,1317,139,5,-80.0,743.0,0 days 00:00:00.000001160
1221,1247,2016-04-21,1318,140,5,-80.0,743.0,0 days 00:00:00.000001161
1222,1248,2016-04-22,1319,140,5,-78.0,742.0,0 days 00:00:00.000001162
1223,1250,2016-04-23,1320,141,5,-77.0,741.0,0 days 00:00:00.000001162
1224,1249,2016-04-24,1321,141,5,-77.0,740.0,0 days 00:00:00.000001163
1225,1251,2016-04-25,1322,142,5,-78.0,740.0,0 days 00:00:00.000001164
1226,1252,2016-04-26,1323,142,5,-77.0,738.0,0 days 00:00:00.000001165
1227,1253,2016-04-27,1324,143,5,-78.0,738.0,0 days 00:00:00.000001166
1228,1256,2016-04-28,1325,144,5,-78.0,738.0,0 days 00:00:00.000001167
1229,1254,2016-04-29,1326,144,5,-77.0,738.0,0 days 00:00:00.000001168
1230,1255,2016-04-30,1327,145,5,-76.0,736.0,0 days 00:00:00.000001168
1231,1257,2016-05-01,1328,145,5,-77.0,735.0,0 days 00:00:00.000001169
1232,1258,2016-05-02,1329,146,5,-74.0,735.0,0 days 00:00:00.000001170
1233,1259,2016-05-03,1330,146,5,-78.0,734.0,0 days 00:00:00.000001171
1234,1260,2016-05-04,1331,147,5,-76.0,734.0,0 days 00:00:00.000001172
1235,1262,2016-05-05,1332,147,5,-78.0,734.0,0 days 00:00:00.000001173
1236,1263,2016-05-06,1333,148,5,-76.0,733.0,0 days 00:00:00.000001174
1237,1261,2016-05-07,1334,148,5,-77.0,732.0,0 days 00:00:00.000001175
1238,1264,2016-05-08,1335,149,5,-77.0,732.0,0 days 00:00:00.000001175
1239,1265,2016-05-09,1336,149,5,-75.0,732.0,0 days 00:00:00.000001176
1240,1266,2016-05-10,1337,150,6,-76.0,734.0,0 days 00:00:00.000001177
1241,1267,2016-05-11,1338,150,6,-75.0,734.0,0 days 00:00:00.000001178
1242,1268,2016-05-12,1339,151,6,-77.0,733.0,0 days 00:00:00.000001179
1243,1269,2016-05-13,1340,151,6,-76.0,734.0,0 days 00:00:00.000001180
1244,1270,2016-05-14,1341,152,6,-76.0,735.0,0 days 00:00:00.000001181
1245,1271,2016-05-15,1342,152,6,-80.0,735.0,0 days 00:00:00.000001181
1246,1272,2016-05-17,1343,153,6,-74.0,735.0,0 days 00:00:00.000001183
1247,1273,2016-05-18,1344,153,6,-75.0,734.0,0 days 00:00:00.000001184
1248,1276,2016-05-19,1345,154,6,-75.0,735.0,0 days 00:00:00.000001185
1249,1274,2016-05-20,1346,155,6,-75.0,737.0,0 days 00:00:00.000001186
1250,1277,2016-05-21,1347,155,6,-75.0,736.0,0 days 00:00:00.000001187
1251,1275,2016-05-22,1348,156,6,-76.0,735.0,0 days 00:00:00.000001188
1252,1278,2016-05-23,1349,156,6,-73.0,737.0,0 days 00:00:00.000001188
1253,1279,2016-05-24,1350,157,6,-73.0,738.0,0 days 00:00:00.000001189
1254,1280,2016-05-25,1351,157,6,-72.0,739.0,0 days 00:00:00.000001190
1255,1283,2016-05-26,1352,158,6,-73.0,736.0,0 days 00:00:00.000001191
1256,1281,2016-05-27,1353,158,6,-76.0,737.0,0 days 00:00:00.000001192
1257,1282,2016-05-28,1354,159,6,-75.0,739.0,0 days 00:00:00.000001193
1258,1284,2016-05-29,1355,159,6,-75.0,740.0,0 days 00:00:00.000001194
1259,1286,2016-05-30,1356,160,6,-74.0,739.0,0 days 00:00:00.000001194
1260,1285,2016-05-31,1357,160,6,-72.0,738.0,0 days 00:00:00.000001195
1261,1287,2016-06-01,1358,161,6,-74.0,738.0,0 days 00:00:00.000001196
1262,1288,2016-06-02,1359,162,6,-76.0,739.0,0 days 00:00:00.000001197
1263,1289,2016-06-03,1360,162,6,-76.0,739.0,0 days 00:00:00.000001198
1264,1290,2016-06-04,1361,163,6,-75.0,739.0,0 days 00:00:00.000001199
1265,1291,2016-06-05,1362,163,6,-74.0,739.0,0 days 00:00:00.000001200
1266,1292,2016-06-06,1363,164,6,-75.0,740.0,0 days 00:00:00.000001200
1267,1293,2016-06-07,1364,164,6,-74.0,740.0,0 days 00:00:00.000001201
1268,1294,2016-06-08,1365,165,6,-74.0,739.0,0 days 00:00:00.000001202
1269,1295,2016-06-09,1366,165,6,-75.0,740.0,0 days 00:00:00.000001203
1270,1296,2016-06-10,1367,166,6,-74.0,743.0,0 days 00:00:00.000001204
1271,1297,2016-06-11,1368,167,6,-74.0,743.0,0 days 00:00:00.000001205
1272,1299,2016-06-12,1369,167,6,-73.0,742.0,0 days 00:00:00.000001206
1273,1298,2016-06-13,1370,168,6,-74.0,744.0,0 days 00:00:00.000001207
1274,1301,2016-06-14,1371,168,6,-75.0,746.0,0 days 00:00:00.000001207
1275,1300,2016-06-15,1372,169,6,-74.0,745.0,0 days 00:00:00.000001208
1276,1303,2016-06-16,1373,169,6,-74.0,746.0,0 days 00:00:00.000001209
1277,1302,2016-06-17,1374,170,6,-75.0,748.0,0 days 00:00:00.000001210
1278,1304,2016-06-18,1375,170,6,-73.0,749.0,0 days 00:00:00.000001211
1279,1305,2016-06-19,1376,171,6,-75.0,749.0,0 days 00:00:00.000001212
1280,1306,2016-06-20,1377,172,6,-76.0,749.0,0 days 00:00:00.000001213
1281,1308,2016-06-21,1378,172,6,-76.0,751.0,0 days 00:00:00.000001213
1282,1307,2016-06-23,1379,173,6,-77.0,751.0,0 days 00:00:00.000001215
1283,1311,2016-06-24,1380,173,6,-74.0,751.0,0 days 00:00:00.000001216
1284,1309,2016-06-25,1381,174,6,-73.0,751.0,0 days 00:00:00.000001217
1285,1310,2016-06-26,1382,174,6,-76.0,752.0,0 days 00:00:00.000001218
1286,1312,2016-06-27,1383,175,6,-73.0,752.0,0 days 00:00:00.000001219
1287,1313,2016-06-28,1384,176,6,-74.0,753.0,0 days 00:00:00.000001219
1288,1314,2016-06-29,1385,176,6,-75.0,755.0,0 days 00:00:00.000001220
1289,1315,2016-06-30,1386,177,6,-74.0,755.0,0 days 00:00:00.000001221
1290,1316,2016-07-01,1387,177,6,-74.0,755.0,0 days 00:00:00.000001222
1291,1317,2016-07-02,1388,178,6,-73.0,756.0,0 days 00:00:00.000001223
1292,1318,2016-07-12,1398,184,7,-66.0,751.0,0 days 00:00:00.000001232
1293,1319,2016-07-13,1399,184,7,-73.0,770.0,0 days 00:00:00.000001232
1294,1322,2016-07-14,1400,185,7,-73.0,770.0,0 days 00:00:00.000001233
1295,1321,2016-07-15,1401,185,7,-73.0,770.0,0 days 00:00:00.000001234
1296,1320,2016-07-16,1402,186,7,-75.0,771.0,0 days 00:00:00.000001235
1297,1323,2016-07-17,1403,187,7,-75.0,771.0,0 days 00:00:00.000001236
1298,1324,2016-07-18,1404,187,7,-75.0,774.0,0 days 00:00:00.000001237
1299,1325,2016-07-19,1405,188,7,-75.0,775.0,0 days 00:00:00.000001238
1300,1328,2016-07-20,1406,188,7,-76.0,775.0,0 days 00:00:00.000001238
1301,1329,2016-07-21,1407,189,7,-74.0,779.0,0 days 00:00:00.000001239
1302,1327,2016-07-22,1408,190,7,-75.0,779.0,0 days 00:00:00.000001240
1303,1326,2016-07-23,1409,190,7,-74.0,781.0,0 days 00:00:00.000001241
1304,1330,2016-07-24,1410,191,7,-72.0,782.0,0 days 00:00:00.000001242
1305,1331,2016-07-25,1411,191,7,-72.0,782.0,0 days 00:00:00.000001243
1306,1333,2016-07-26,1412,192,7,-78.0,784.0,0 days 00:00:00.000001244
1307,1332,2016-07-27,1413,193,7,-72.0,784.0,0 days 00:00:00.000001245
1308,1336,2016-07-28,1414,193,7,-73.0,785.0,0 days 00:00:00.000001245
1309,1334,2016-07-29,1415,194,7,-72.0,787.0,0 days 00:00:00.000001246
1310,1335,2016-07-31,1416,194,7,-72.0,791.0,0 days 00:00:00.000001248
1311,1337,2016-08-01,1417,195,7,-70.0,791.0,0 days 00:00:00.000001249
1312,1338,2016-08-02,1418,196,7,-73.0,793.0,0 days 00:00:00.000001250
1313,1339,2016-08-03,1419,196,7,-73.0,793.0,0 days 00:00:00.000001251
1314,1340,2016-08-04,1420,197,7,-71.0,793.0,0 days 00:00:00.000001251
1315,1343,2016-08-05,1421,197,7,-72.0,797.0,0 days 00:00:00.000001252
1316,1342,2016-08-06,1422,198,7,-72.0,798.0,0 days 00:00:00.000001253
1317,1341,2016-08-07,1423,199,7,-71.0,800.0,0 days 00:00:00.000001254
1318,1344,2016-08-08,1424,199,7,-72.0,803.0,0 days 00:00:00.000001255
1319,1345,2016-08-09,1425,200,7,-72.0,804.0,0 days 00:00:00.000001256
1320,1346,2016-08-10,1426,200,7,-71.0,803.0,0 days 00:00:00.000001257
1321,1347,2016-08-11,1427,201,7,-72.0,807.0,0 days 00:00:00.000001257
1322,1348,2016-08-12,1428,202,7,-72.0,808.0,0 days 00:00:00.000001258
1323,1349,2016-08-13,1429,202,7,-70.0,810.0,0 days 00:00:00.000001259
1324,1351,2016-08-14,1430,203,7,-69.0,810.0,0 days 00:00:00.000001260
1325,1350,2016-08-15,1431,204,7,-69.0,811.0,0 days 00:00:00.000001261
1326,1352,2016-08-16,1432,204,7,-71.0,813.0,0 days 00:00:00.000001262
1327,1353,2016-08-17,1433,205,7,-70.0,818.0,0 days 00:00:00.000001263
1328,1356,2016-08-18,1434,205,7,-70.0,818.0,0 days 00:00:00.000001264
1329,1355,2016-08-19,1435,206,7,-71.0,823.0,0 days 00:00:00.000001264
1330,1354,2016-08-20,1436,207,7,-72.0,825.0,0 days 00:00:00.000001265
1331,1357,2016-08-21,1437,207,7,-71.0,821.0,0 days 00:00:00.000001266
1332,1358,2016-08-22,1438,208,7,-68.0,823.0,0 days 00:00:00.000001267
1333,1360,2016-08-23,1439,208,7,-71.0,828.0,0 days 00:00:00.000001268
1334,1359,2016-08-24,1440,209,7,-70.0,828.0,0 days 00:00:00.000001269
1335,1361,2016-08-25,1441,210,8,-74.0,828.0,0 days 00:00:00.000001270
1336,1362,2016-08-26,1442,210,8,-68.0,829.0,0 days 00:00:00.000001270
1337,1363,2016-08-27,1443,211,8,-69.0,831.0,0 days 00:00:00.000001271
1338,1364,2016-08-28,1444,212,8,-69.0,833.0,0 days 00:00:00.000001272
1339,1365,2016-08-29,1445,212,8,-69.0,836.0,0 days 00:00:00.000001273
1340,1366,2016-08-30,1446,213,8,-70.0,841.0,0 days 00:00:00.000001274
1341,1367,2016-08-31,1447,214,8,-74.0,841.0,0 days 00:00:00.000001275
1342,1369,2016-09-01,1448,214,8,-69.0,841.0,0 days 00:00:00.000001276
1343,1368,2016-09-02,1449,215,8,-71.0,841.0,0 days 00:00:00.000001276
1344,1370,2016-09-03,1450,215,8,-69.0,842.0,0 days 00:00:00.000001277
1345,1371,2016-09-04,1451,216,8,-71.0,842.0,0 days 00:00:00.000001278
1346,1373,2016-09-06,1452,217,8,-74.0,845.0,0 days 00:00:00.000001280
1347,1372,2016-09-07,1453,217,8,-73.0,850.0,0 days 00:00:00.000001281
1348,1374,2016-09-08,1454,218,8,-69.0,854.0,0 days 00:00:00.000001282
1349,1377,2016-09-09,1455,219,8,-70.0,858.0,0 days 00:00:00.000001283
1350,1376,2016-09-10,1456,219,8,-69.0,859.0,0 days 00:00:00.000001283
1351,1375,2016-09-11,1457,220,8,-69.0,860.0,0 days 00:00:00.000001284
1352,1378,2016-09-12,1458,220,8,-69.0,859.0,0 days 00:00:00.000001285
1353,1379,2016-09-13,1459,221,8,-71.0,861.0,0 days 00:00:00.000001286
1354,1380,2016-09-14,1460,222,8,-70.0,865.0,0 days 00:00:00.000001287
1355,1382,2016-09-15,1461,222,8,-69.0,870.0,0 days 00:00:00.000001288
1356,1381,2016-09-16,1462,223,8,-68.0,871.0,0 days 00:00:00.000001289
1357,1383,2016-09-17,1463,224,8,-68.0,871.0,0 days 00:00:00.000001289
1358,1384,2016-09-18,1464,224,8,-71.0,871.0,0 days 00:00:00.000001290
1359,1385,2016-09-19,1465,225,8,-68.0,870.0,0 days 00:00:00.000001291
1360,1386,2016-09-20,1466,226,8,-67.0,873.0,0 days 00:00:00.000001292
1361,1387,2016-09-21,1467,226,8,-69.0,877.0,0 days 00:00:00.000001293
1362,1388,2016-09-22,1468,227,8,-70.0,879.0,0 days 00:00:00.000001294
